leader,client,version,name,www_url,details,avatar_url,active_stake,active_stake_pct,commission,data_center_key,blocks,skipped,skip_rate,avg_compute_units,compute_units_p10,compute_units_p50,compute_units_p90,avg_txn,avg_vote,p50_included_votes,p90_included_votes,p99_included_votes,p999_included_votes,avg_user,avg_fee,fee_p10,fee_p50,fee_p90,avg_tips,tips_p10,tips_p50,tips_p90,rewards_p10,rewards_p50,rewards_p90,avg_reward,votes,missed_votes,avg_vote_latency,vote_latency_p90,vote_latency_p95,vote_latency_p99,lat1_vote_rate,low_latency_votes,lat2_vote_rate
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,Agave JitoBAM,4.0.3,Royal,,Royal,https://i.ibb.co/mr4rxvhJ/royals.jpg,38976569270177,0.00009130062170440456,5,396356-JP-Tokyo,752,0,0.0,32166131.985372342,20440016,29122022,51392634,1259.0039893617022,703.2938829787234,706,747,828,1311,555.7101063829788,20062912.22074468,5986423,11769299,27757183,143310947.5824468,371388,1839500,9388582,6955232,14961713,35855420,163373859.80319148,6065118,380,1.029242629739438,1,1,2,0.9714954979788964,6061180,0.9992881046205934
pitch9cMruwjDtAnisNS4mwZUPhMsBztNEGu2weMg55,Agave JitoBAM,4.0.3,DePitch Academy,https://www.depitch.academy/,Where Solana builders make their pitch legendary.,https://i.ibb.co/SWtzw3j/ji8-Wrax-400x400.jpg,38149720683263,0.00008936377114381869,5,396356-DE-Frankfurt am Main,516,0,0.0,31350615.51356589,20604192,28036147,47822433,1227.015503875969,711.8720930232558,710,721,746,814,515.1434108527131,18899960.89728682,5867884,11675520,26668808,4211820.984496124,335375,1813926,9520947,6941336,14403834,36288277,23111781.881782945,6065221,266,1.002615403461803,1,1,1,0.9976046441118414,6064040,0.999761437127802
ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,Agave JitoBAM,4.0.3,Udder Chaos 🐄,https://discord.gg/udderchaos,,https://github.com/Beario/UCAssets/blob/main/logo.png,37257829014621,0.00008727456048816717,0,395201-DE-Fechenheim,312,0,0.0,32163127.326923076,19915425,28717155,52851964,1253.551282051282,711.7115384615385,708,718,778,1165,541.8397435897435,16519459.583333334,6356603,12249613,26193064,4733245.099358974,381171,1887954,9038509,7414920,14783245,36288277,21252704.682692308,6021019,44435,1.003029055380825,1,1,1,0.9905660812859186,6018306,0.992226797862122
kyzzzgRymGpePUsLyr48kQHt53kh5CSfRH1qfvz1xgj,Frankendancer Jito,0.912.40003,Kyzzen,https://www.kyzzen.io/,"Operated by Kyzzen Networks Ltd., this validator supports the Kyzzen.io platform — Solana's ultimate onboarding and discovery hub. Stake with us to support decentralization of Solana and fund initiatives that help users learn, explore, and thrive in the S",https://creator-portal-bucket.s3.us-east-2.amazonaws.com/Kyzzen_Logo.png,37088662731026,0.000086878297113713,5,395201-JP-Asia/Tokyo,568,0,0.0,34963786.94366197,20604192,31610669,59829264,1295.0404929577464,710.6267605633802,712,730,771,872,584.4137323943662,18218969.88028169,5548314,12225139,29414704,2872749.9577464787,259109,945060,6433342,6318578,14062257,35145435,21091719.83802817,6065170,328,1.02512608879883,1,1,2,0.9764273271543408,6058960,0.998922100048504
9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA,Agave Vanilla,4.0.2,,,,,36123071862994,0.00008461644984972426,5,18450-US-Ogden,284,0,0.0,32436816.83450704,18906287,27591139,58177280,1263.3661971830986,706.080985915493,707,723,742,743,557.2852112676056,17041109.693661973,5926858,11375869,28774646,149004.96830985916,0,9405,257559,6070823,11605677,28889976,17190114.66197183,4350758,178,2.188270411730554,4,10,24,0.8648189722855036,3867277,0.8888379419968485
7d7x84jiVtqpz9NK88ocLmu4L15uhdnzMEDmo8Py8oVi,Agave Jito,4.0.3,Validatize Validator,https://validatize.com,"Validatize operates reliable Solana validator infrastructure with a focus on uptime, security, AI-assisted monitoring, and responsible network participation.",https://validatize.com/logo.png,34868370606620,0.00008167737627538852,5,154126-AU-Australia/Sydney,444,0,0.0,33115589.32882883,19058144,27536011,58527393,1236.6666666666667,706.5855855855856,707,757,836,909,530.081081081081,16284848.592342343,5173214,10886183,26775697,414544.4391891892,0,87466,954558,5515124,11083908,28317916,16699393.031531531,6051194,14298,1.0177520337308636,1,1,1,0.9904421603391778,6047270,0.99699579193246
BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,Agave JitoBAM,4.0.2,Kairos Research X Firstset,https://x.com/Kairos_Res,Supporting Solana with Crypto Research and Validation,https://www.firstset.xyz/kairos_360.png,34341978248424,0.00008044432907642646,5,30083-US-St Louis,456,0,0.0,35224298.048245616,21660592,31864569,58061042,1293.7697368421052,710.546052631579,708,727,769,864,583.2236842105264,19159534.33991228,6524042,13111562,30861044,3966280.3530701753,371388,1941564,9276592,7625472,16436336,41825023,23125814.692982458,6065196,302,1.0061692977440466,1,1,1,0.9943399536196368,6062902,0.9995720054643492
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,Agave JitoBAM,4.0.3,Sol4Geeks,https://sol4geeks.com,"Sol4Geeks is a trusted Solana validator run by a CISSP-certified cybersecurity professional, ensuring enterprise-grade security, uptime, and responsible key management.",https://sol4geeks.com/images/sol4geeks360_transparent.png,32416651955120,0.0000759343506238849,0,20473-US-Atlanta,776,0,0.0,31364203.02319588,19288220,28602515,49377500,1232.6121134020618,705.6894329896908,707,763,852,871,526.9226804123712,19536578.95231959,5844460,11398644,27591139,5186962.657216495,219477,1362735,7549597,6736188,13673975,34038585,24723541.60953608,6065484,14,1.0090932562018131,1,1,1,0.9914866017596576,6062761,0.999548759228014
gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,Frankendancer Harmonic,0.911.40002,The Lotus Validator,https://www.thelotus.io/validator,"A high-performance, trusted validator by The Lotus. Open to staking from all users and communities.",https://s3.amazonaws.com/keybase_processed_uploads/58ae934316e3acc03b9eaf16eb513e05_360_360.jpg,32306261774372,0.00007567576726672766,0,3402-DE-Frankfurt am Main,544,0,0.0,36771117.57720588,21834572,33632562,58177280,1371.8216911764705,725.2040441176471,717,741,880,1743,646.6176470588235,26801245.37132353,7414920,16568354,43706411,3125754.4099264704,381934,1583272,7370564,8614909,18906287,48206547,29926999.78125,6064936,562,1.009996972762779,1,1,1,0.9978230971306892,6063258,0.9996306980894232
AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm,Frankendancer Jito,0.1004.0,Accretion | r0bre,https://accretion.xyz/,Stake with us to support security research on Solana!,https://accretion.xyz/logo.png,32124300934083,0.0000752495332970552,3,206264-SC-Indian/Mahe,376,12,0.031914893617021274,29326538.351648353,13537917,25115737,59590425,1167.076923076923,689.2005494505495,710,727,777,848,477.8763736263736,16218411.961538462,4452626,9830544,25674406,1358103.879120879,5603,463705,3711715,4765937,10929815,28947813,17576515.84065934,6040079,25415,1.022893574736357,1,1,1,0.9931919807356168,6035162,0.99499925315234
8a4juhtQScHcXPAcqVF3otxLMqxZMDALcE3FEVGBnKu8,Agave Jito,4.0.3,,,,,30276406474212,0.0000709209349573486,0,395201-DE-Rödelheim,1904,48,0.02521008403361345,27295956.267780177,16078685,23231163,50576895,1181.5646551724135,713.4854525862069,711,725,768,1155,468.0792025862069,15944778.964978447,5101293,9909504,23277671,7462265.375,512473,2242281,10211294,6382081,13033128,32834990,23407044.33997845,5870337,195147,1.0021080561473727,1,1,1,0.9660391487307526,5869576,0.9677011760314592
CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,Agave Jito,4.0.3,SelfLiquidity,https://www.selfliquidity.com,Crypto Liqudiity solutions for retail and enterprise.,https://s3.amazonaws.com/keybase_processed_uploads/67aadac9b5e564f66148d39cf003c305_360_360.jpg,30097526187866,0.00007050191702786274,0,395201-DE-Offenbach,644,0,0.0,28579314.489130434,16869285,24324756,57025292,1187.2080745341616,710.3555900621118,709,719,757,933,476.8524844720497,15921671.156832298,5235666,10355257,23558686,12256914.639751554,294491,1491070,8032487,6230734,12775054,29122022,28178585.79658385,6065456,42,1.0018226164693966,1,1,1,0.9984228830015276,6064569,0.9998468386272652
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Agave Jito,4.0.1,EAC,,,https://tech.ea.capital/sol/logo.png,29526966212163,0.00006916540944197851,5,60414-FI-Europe/Helsinki,428,4,0.009345794392523364,32183999.676886793,18494891,27701724,58061042,1270.561320754717,711.3301886792453,709,743,810,1142,559.2311320754717,16797481.25235849,5214765,10438431,29710326,174634.33726415093,0,9405,296856,5235666,10585597,30068998,16972115.589622643,5907567,157917,1.0153357549732402,1,1,1,0.9696020960569676,5905135,0.9735636925264332
NoditgWLFbgnbPjfHP8QQrjxvuhCayTZWHw9pM4EJpu,Agave JitoBAM,4.0.3,Nodit,https://nodit.io,"A long-term, enterprise-grade Solana validator built for reliability, security, and operational discipline. Designed to support mission-critical participation in the Solana network.",https://staking-static.nodit.io/logo/nodit360x360.png,27222935698487,0.00006376833570605341,0,210162-JP-Tokyo,276,0,0.0,32713206.70652174,20811268,30008920,49476353,1213.090579710145,663.3333333333334,685,760,835,881,549.7572463768116,16651042.923913045,5926858,11911382,26088501,4142953.202898551,309590,1671119,8859535,6844834,14375055,36579748,20793996.126811594,6064996,357,1.0162483206913904,1,1,2,0.9843552386810792,6061836,0.999420149165267
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,Agave Jito,4.0.3,Private,https://solana.org,It's over,https://stake.su/stake_su_big.jpg,26550059510179,0.00006219215762078471,100,20473-FR-Aubervilliers,376,4,0.010638297872340424,33730874.510752685,20277148,28832253,57483325,1260.0779569892472,709.9086021505376,709,719,744,817,550.1693548387096,21389373.166666668,6193462,11559347,31610669,1678485.572580645,256531,755401,3433204,6983109,13216875,33902702,23067858.73924731,6055280,10218,1.0103640128945317,1,1,1,0.9952968412486494,6051512,0.9976941711958358
E4xNK4UwGnMtkdiUPyx13i6NkFDdW9Gw9NFGY93wEdGZ,Agave JitoBAM,4.0.2,Block Rush Validator,https://blockrush.io/,"High performance validator based in US-Newark, dedicated hardware, committed to Solana decentralization.",https://blockrush.io/validator_icon.png,26322509291148,0.00006165913286115303,5,20326-US-Newark,388,0,0.0,33133563.23195876,19995246,29532598,52957774,1251.569587628866,711.5180412371134,709,726,755,1093,540.0515463917526,26877337.31443299,6305953,11307818,27480994,7630935.30927835,414573,1767372,6858537,7564712,13728781,33431371,34508272.62371134,6063292,2200,1.0083263349348837,1,1,1,0.99576472939046,6058997,0.9989291882670028
Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S,Agave JitoBAM,4.0.3,Quantum Crypto,https://quantum-crypto.io,"Quantum Crypto is an independent, professional validator powered by high-performance, fully redundant infrastructure. Stake securely. Earn reliably. See our discord.gg/R2etRXvthC for updates and queries.",https://image-ball.s3.eu-west-1.amazonaws.com/QuantumSQ360.jpg,26114726537554,0.00006117241237913512,80,20326-NL-Amsterdam,408,0,0.0,31062632.79656863,20236634,28431414,47822433,1238.0098039215686,711.3235294117648,710,720,750,778,526.6862745098039,18238756.45098039,5821128,11017604,24082721,5447015.414215687,350461,1739319,7686720,7025133,13510868,31296138,23685771.86519608,6065221,257,1.0023555613224977,1,1,1,0.9978961262409988,6064206,0.9997902885807186
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,Agave JitoBAM,4.0.3,Selex Validator,https://selex-robotics.com/,The Official Selex Validator,https://i.postimg.cc/dVNgSTR2/Selex-360x360.png,24776364343928,0.000058037367334592906,0,213896-DE-Frankfurt am Main,308,0,0.0,31160676.77922078,19915425,29005767,47441380,1211.9415584415583,711.7532467532468,710,721,740,856,500.18831168831167,19312148.808441557,6181087,12152007,28947813,3876609.175324675,308971,1711711,7857702,7459543,14548595,35215796,23188757.983766235,6046985,18513,1.0066696047699804,1,1,1,0.9942576850243788,6043537,0.9963793574740276
5P35CJVKU15Rrh5M6EVkre23EyA3K34kAut2GXhHKM7W,Agave Jito,4.0.1,,,,,24002337691766,0.00005622424945681596,100,60414-FI-Europe/Helsinki,344,24,0.06976744186046512,31066617.73125,17948284,25623109,58761972,1214.259375,709.01875,708,734,789,836,505.240625,13760086.88125,4690288,9276592,25725806,180523.759375,0,20111,416234,4785038,9332419,25777310,13940610.640625,5791377,274107,1.0150686097624106,1,1,1,0.9505416220700608,5788993,0.954415674000624
UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,Agave Jito,4.0.3,UZB Validator,https://t.me/uzbval,"UZB Validator is an independant, high performance validator with full redundancy in place. With advanced hardware and smart optimisations, we keep the network secure and reliable.",https://i.ibb.co/mV8WMwhZ/uzblogo.webp,23719243745714,0.00005556111635507636,0,395201-DE-Fechenheim,344,0,0.0,25485582.601744182,14146885,21104675,49476353,1128.4302325581396,712.4011627906976,710,727,762,1241,416.02906976744185,17682961.11627907,4990290,9313773,25216401,162356.26453488372,0,12494,342150,5121739,9388582,25880625,17845317.380813953,6062759,2739,1.4879709056553296,2,2,2,0.5252170555492723,6054043,0.9981114493814028
GRT7yrpfF1TEvp3RmCzu5YZ74B4EueVMPg5NYtSiPwtD,Agave Jito,4.0.3,Tramplin,https://tramplin.io,Native staking on  Solana that finally makes sense with just 1 SOL.,https://cdn.tramplin.io/tramplin-logo.png,22515515893780,0.00005274144537575872,100,7979-NL-Europe/Amsterdam,884,1,0.0011312217194570137,31890072.02831257,17698759,27812753,59949043,1292.472253680634,716.6976217440543,714,721,779,1216,575.7746319365798,18412053.54813137,5797890,11605677,26829302,14233551.171007928,1156610,5267175,20604192,7889196,17948284,46781828,32645604.719139297,6064905,593,1.002334908790822,1,1,1,0.997784683137312,6063917,0.9997393453925796
777idJ8gG2cZXjc5Wvcq7RBtkvcU1TJ8WoLQSHaU8nN2,Agave JitoBAM,4.0.3,Sextant,https://sextant.one,"Sextant brings traditional finance rigor to the intrepid world of crypto. If the only thing standing between you and high staking yields is compliant reporting, get in touch.",https://sextant.one/logo360x360.png,22442513011201,0.00005257043985396755,5,20473-NL-Amsterdam,312,0,0.0,32604960.57051282,20852932,29122022,51392634,1245.4839743589744,708.7051282051282,707,721,768,884,536.7788461538462,17851101.980769232,6119584,11745784,28148517,5274216.381410256,356113,1749786,8529189,7326473,14461565,35569721,23125318.362179488,6061922,3553,1.0145262509151387,1,1,1,0.9896430205383748,6056021,0.9984413421867208
KAoSp3EudGqUBXv46tQoDwbZxSm3iXa9wM2aF4ySbJJ,Agave JitoBAM,4.1.0,Aepalizage,https://aepalizage.io,"Professional, high-performance validator",https://aepalizage.io/aepalizage-chaostar_360x360.png,22236446421875,0.00005208773939904666,5,20473-SG-Singapore,352,0,0.0,34352487.91193182,20075387,30922828,59471363,1276.2755681818182,707.8068181818181,706,733,777,1222,568.46875,26115698.90909091,5786306,12152007,28889976,5462681.886363637,362581,1467402,8410612,6709297,14901985,34795732,31578380.795454547,6065200,270,1.017934445690167,1,1,2,0.982980379096756,6060351,0.9991560423182376
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,Agave Jito,4.0.0,South African Community Validator,https://www.savalidator.com/,,https://vectorflags.s3.amazonaws.com/flags/za-square-01.png,22236062001038,0.000052086838912880965,5,20473-ZA-Isando,628,16,0.025477707006369428,34985898.80555555,20769687,31673954,58527393,1199.826797385621,625.3366013071895,706,967,1055,1158,574.4901960784314,16362226.312091503,6082977,11745784,28774646,1737173.5964052288,193494,803718,3544843,6844834,13323034,31800903,18099399.908496737,5832644,232854,1.2764062061733925,2,2,2,0.7003456270202381,5826283,0.9605613586881078
KAW1LjxH73tRBd1XsaqsRsgeERFkg4WpdXUSqR4QjkW,Agave JitoBAM,4.1.0,Kawil,https://kawil.io,"Professional, high-performance validator",https://kawil.io/pepe-cypherpunk-360x360.png,21362595730386,0.00005004078881043199,5,20473-SG-Singapore,400,0,0.0,33367504.66,19638551,30676432,55896116,1257.94,706.5275,705,733,819,914,551.4125,17318350.4025,6268231,11745784,28317916,4198893.8725,323516,1739319,10252221,7268095,14118619,37996527,21517244.275,6065200,269,1.0179715425707314,1,1,2,0.9830769887703656,6059738,0.9990551431389724
NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,Agave Jito,4.0.3,,https://inotel.ro,,,20769975937367,0.00004865260722980298,10,9009-RO-Bucharest,332,0,0.0,37808337.36445783,22725658,34175012,57598406,1371.948795180723,712.539156626506,709,724,790,1305,659.4096385542168,18215210.31325301,6407660,12447184,29532598,2159281.0421686745,269144,908004,4842805,6969156,14606906,32769385,20374491.35542169,6065196,298,1.021888492968735,1,1,2,0.9893812441327944,6058911,0.998914680321174
2Le6TjeEescF87qDA8Ftdz6U8Kq6SNVwoLJLhzBCHUr5,Agave Jito,4.1.0,"U1S1 Validator 🚀 Performant, Secure and NO Fees",https://site-et7.pages.dev,Join U1S1 Validator for 0% commission and enjoy top-tier security and performance for your assets,https://site-et7.pages.dev/logo.png,20027056590412,0.000046912356624803704,0,20326-DE-Frankfurt am Main,288,0,0.0,34018585.083333336,20978426,29180325,58761972,1269.4756944444443,716.4305555555555,711,720,846,1376,553.0451388888889,19100338.548611112,5183570,9989098,28832253,1901301.0104166667,125117,608653,4408322,5615295,11375869,33364575,21001639.559027776,6059883,1054,1.0081443816654545,1,1,1,0.9982147974809836,6058656,0.9996236555502886
SA1LFXr4os2P4VKGUyRv84uFfuUYgcQkFh2uA4SmRcr,Agave Jito,4.0.3,Salmon Wallet,https://www.salmonwallet.io/,Open Source Wallet Solution,https://i.ibb.co/d4MQcwKL/salmon.png,19740989097323,0.00004624225814108645,5,396356-BR-São Paulo,264,0,0.0,31340173.03787879,19756737,27262023,56232500,1209.4507575757575,682.6060606060606,703,812,839,859,526.844696969697,14349575.049242424,5352127,10272746,24965494,1532943.2272727273,143919,501322,2563809,5660398,11675520,26562346,15882518.276515152,6063140,2331,1.1064182915123186,1,2,2,0.9091501715200684,6051177,0.9976433816928644
2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH,Agave Jito,4.0.2,ZAN,https://zan.top/,,,19000999717320,0.00004450887083394278,100,216444-SG-Singapore,348,0,0.0,35419200.60344828,21703957,32313810,58293751,1282.1063218390805,704.2327586206897,708,721,746,784,577.8735632183908,18143481.310344823,6144112,11911382,29769807,1415383.1063218392,196615,693152,2856205,6831158,13111562,31358793,19558864.416666668,6065189,297,1.0244576055255656,1,1,2,0.9821963153488442,6061302,0.9993101954237468
